Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0UtnpKaReKUg2GquaSxCyD,"Money Trees","good kid, m.A.A.d city (Deluxe)","Kendrick Lamar;Jay Rock",2012-10-22,386906,68,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"hip hop,west coast hip hop","Aftermath",0.716,0.531,7,-7.355,1,0.157,0.0709,0,0.22,0.335,71.972,4
spotify:track:1BJWKYR0QB9BBn3vybvIIc,"SOS","SOS","NGO;Biometrix",2021-09-24,170823,0,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR & Electronic Records",0.712,0.51,0,-10.407,1,0.0524,0.172,0.00000249,0.111,0.544,85.029,4
spotify:track:439L8HnEWU9VGi1MyAAh9G,"Body Count","Body Count","Zaug",2023-06-16,109714,3,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR",0.757,0.379,8,-7.925,1,0.0524,0.255,0,0.109,0.563,139.913,3
spotify:track:3w0w2T288dec0mgeZZqoNN,"CARNIVAL","VULTURES 1","¥$;Kanye West;Ty Dolla $ign;Rich The Kid;Playboi Carti",2024-02-09,264324,10,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap,trap soul,trap,rage rap","Ye",0.594,0.811,1,-5.746,1,0.159,0.189,0,0.339,0.311,148.144,4
spotify:track:1yfKakY4rvI17lk20ekuRA,"Crocodile Tearz","Might Delete Later","J. Cole",2024-04-05,229186,66,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"rap","Cole World, Inc. under exclusive license to Interscope Records",0.793,0.492,9,-8.583,0,0.0772,0.0527,0,0.0646,0.198,86.978,4
spotify:track:294kgr4143dY2o9JDVUOYV,"Move Girl","Move Girl","Zaug;Mike The Geez",2023-06-02,58983,3,false,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR",0.918,0.0814,9,-15.305,0,0.122,0.808,0,0.089,0.921,118.214,4
spotify:track:0ZBg0OsGKgZajDgFtryiz7,"prada dem (feat. Offset)","prada dem (feat. Offset)","Gunna;Offset",2024-03-15,165346,58,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","300 Entertainment",0.915,0.596,1,-4.462,0,0.0729,0.0445,0,0.108,0.64,121.992,4
spotify:track:6Xqc7xrmXHK9cs6PCeqQej,"RED","RED","NGO;Nessly;Polo Socks",2021-07-23,195019,9,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR",0.818,0.423,0,-10.844,0,0.054,0.199,0,0.115,0.618,127.999,4
spotify:track:7sTyAjxDXq9afwfSQy6D0s,"BANDIT","Bandit","Don Toliver",2024-02-01,147746,67,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","Cactus Jack / Atlantic",0.686,0.733,2,-5.268,1,0.0576,0.00567,0,0.246,0.141,130.095,4
spotify:track:1heYwJ1v31pIpMNx7Xle9l,"Soldier","Soldier","Zaug",2023-05-26,107076,6,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR",0.638,0.538,0,-4.845,0,0.0478,0.558,0.0000432,0.123,0.255,130.058,4
spotify:track:2HmlZG35PFigKI6fH18LHV,"Speed Dial","Speed Dial","NGO;Rasmus Wahlgren",2021-02-26,140918,9,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR",0.458,0.773,8,-5.796,0,0.132,0.169,0,0.108,0.44,154.438,4
spotify:track:4MtFblpbMwNGfZY6GzSQ6B,"Highway 22","Highway 22","Zaug;Mike The Geez",2023-05-19,116571,4,false,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"melodic rap","BLNDR",0.586,0.32,7,-14.608,1,0.0521,0.786,0,0.0869,0.258,139.88,4
spotify:track:2DmBX2Atff3OBhBoGfLZ4e,"2004","2004","Zaug",2023-05-12,121875,5,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"","BLNDR",0.725,0.489,5,-8.231,0,0.0631,0.081,0,0.112,0.653,128.012,4
spotify:track:57wp7VFnV8X0pSVnYArGeJ,"Whatever She Wants","Whatever She Wants","Bryson Tiller",2024-02-13,161342,78,true,kfvshl89wr6t8eevqv4t2igdq,2025-07-27T11:01:26Z,"trap soul,r&b","TrapSoul/RCA Records",0.803,0.512,9,-6.871,0,0.066,0.128,0,0.0928,0.435,96.02,4
