Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3PnOOmkxruDDAiMYZZTgO7,"Goodbye (feat. Lyse) - Radio Edit","Goodbye (feat. Lyse) [Radio Edit]","Feder;Lyse",2015-01-02,201938,63,false,22nfklp6e2bdvfz6yfb4e5zdy,2023-01-18T01:42:55Z,"","Atlantic Records UK",0.832,0.876,6,-5.124,0,0.205,0.173,0.737,0.162,0.635,120.057,4
spotify:track:2vgUijXOTRMnWXDtvgMp2b,"Take My Breath","Dawn FM","The Weeknd",2022-01-06,339023,73,false,22nfklp6e2bdvfz6yfb4e5zdy,2023-01-18T18:53:26Z,"","XO / Republic Records",0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,4
spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,"I Ain't Worried","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")","OneRepublic",2022-05-13,148485,83,false,22nfklp6e2bdvfz6yfb4e5zdy,2023-11-28T02:29:35Z,"soft pop","Interscope Records",0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4
spotify:track:5odlY52u43F5BjByhxg7wg,"golden hour","this is what ____ feels like (Vol. 1-4)","JVKE",2022-09-23,209259,81,false,22nfklp6e2bdvfz6yfb4e5zdy,2023-11-28T02:30:06Z,"","JVKE",0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
spotify:track:2IGMVunIBsBLtEQyoI1Mu7,"Paint The Town Red","Paint The Town Red","Doja Cat",2023-08-04,231750,79,true,22nfklp6e2bdvfz6yfb4e5zdy,2023-11-28T02:31:12Z,"","Kemosabe Records/RCA Records",0.868,0.538,5,-8.603,1,0.174,0.269,0.00000334,0.0901,0.732,99.968,4
spotify:track:4Dvkj6JhhA12EX05fT7y2e,"As It Was","Harry's House","Harry Styles",2022-05-20,167303,93,false,22nfklp6e2bdvfz6yfb4e5zdy,2023-11-28T02:32:31Z,"","Columbia",0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
spotify:track:7tr2za8SQg2CI8EDgrdtNl,"Slide (feat. Frank Ocean & Migos)","Funk Wav Bounces Vol.1","Calvin Harris;Frank Ocean;Migos;Funk Wav",2017-06-30,230813,78,true,22nfklp6e2bdvfz6yfb4e5zdy,2023-11-29T03:58:15Z,"edm,trap","Columbia",0.736,0.795,1,-3.299,0,0.0545,0.498,0.00000121,0.254,0.511,104.066,4
