Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6WnDh4z7P1Hj3PgcZzN8Q2,"Blue Memory","Opposite Minds","Nico Morano;Mewhy",2023-10-06,346971,55,false,,1970-01-01T00:00:00Z,"afro house,melodic house,melodic techno","Ontourage Music",0.713,0.677,5,-9.83,0,0.0407,0.0103,0.876,0.0837,0.449,119.976,4
spotify:track:5s4aAUvtg6WLqKzXsEKVZz,"El Llanto","El Llanto","Nitefreak;Alfred DeLuna",2021-04-30,208524,48,false,,1970-01-01T00:00:00Z,"afro house,afro tech,house","Deep Root Tribe",0.744,0.872,7,-6.87,1,0.038,0.0867,0.599,0.505,0.137,121.98,4
spotify:track:5JIC3AqDuyFtva4oExpNcx,"Believe","Believe","Super Flu",2024-07-19,230000,60,false,,1970-01-01T00:00:00Z,"afro house,minimal techno,melodic house,melodic techno","Nervous Records",0.748,0.887,2,-7.357,0,0.0452,0.00328,0.656,0.12,0.235,120.017,4
spotify:track:0rI2QuTpF9jhXlfFjunPdd,"Come With Me (feat. Mque)","Come With Me (feat. Mque)","Black Coffee;Mque",2016-04-22,197710,47,false,,1970-01-01T00:00:00Z,"afro house,afro tech,house,trance,progressive trance","Ultra Records, LLC",0.826,0.623,4,-10.613,0,0.0397,0.0335,0.00175,0.0652,0.231,125.012,4
spotify:track:1g7MwlRkYZgGsMBB4am3rj,"Rinketin","Rinketin","Samm (BE);Ajna (BE)",2023-05-26,309426,54,false,,1970-01-01T00:00:00Z,"afro house,afro tech,melodic house,organic house","Magnifik Music",0.81,0.706,6,-11.276,0,0.0575,0.00837,0.851,0.0887,0.505,121.987,4
spotify:track:4rUeDVXEyhEWqxYQJBB5r5,"Anahata","Anahata","Ajna (BE);Bukeka",2024-01-26,321991,53,false,,1970-01-01T00:00:00Z,"afro house,afro tech,melodic house,organic house,3 step","Magnifik Music",0.759,0.567,10,-12.657,0,0.0402,0.0288,0.857,0.0964,0.184,123.034,4
spotify:track:3XCG6g2qjsbSWZbGiPONod,"Solaris - Sabb Radiant Mix","Solaris (Sabb Radiant Mix)","Nico Morano;Jinadu;Sabb",2019-08-15,178642,58,false,,1970-01-01T00:00:00Z,"afro house,melodic house,melodic techno,liquid funk,tech house","DAYS like NIGHTS",0.635,0.712,1,-8.504,1,0.0316,0.02,0.679,0.079,0.141,119.995,4
spotify:track:3IfKTOehj6Hlm4u3PUvxgd,"Imamou","Imamou","Francis Mercier;Boukman Eksperyans",2024-05-17,240487,54,false,,1970-01-01T00:00:00Z,"afro house,afro tech,melodic house,house,tribal house,latin house,kompa","Deep Root Tribe",0.655,0.919,0,-4.341,0,0.0494,0.012,0.00595,0.359,0.17,122.998,4
spotify:track:0arhdzXjxtfKhe1KxEOzBq,"Lo Mhlaba","Have Another One","Black Coffee",2007-01-01,342400,49,false,,1970-01-01T00:00:00Z,"afro house,afro tech,house","Universal Music (Pty) Ltd.",0.803,0.759,11,-9.373,0,0.0605,0.00144,0.665,0.128,0.794,123.348,4
spotify:track:5x7uCstXGVFFgEokfdIRFG,"Boy You Got Me","Boy You Got Me","Luch",2024-09-27,207141,49,false,,1970-01-01T00:00:00Z,"afro house,afro tech,melodic house","ABRACADABRA Music",0.693,0.688,10,-6.826,0,0.0411,0.0187,0.77,0.141,0.16,122.02,4
spotify:track:1NKjc6bRHutPoaVtYclFC3,"Your Body","Your Body","Marten Lou",2025-03-21,228099,73,false,,1970-01-01T00:00:00Z,"afro house,melodic house,afro tech","Warner Music Central Europe",0.628,0.909,10,-7.502,1,0.0354,0.0578,0.507,0.22,0.0799,121.022,4
