Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1VajnDZwE6dvEeibsHZhUA,"Tere Vaaste - DJ Nyk Remix","Tere Vaaste - DJ Nyk Remix","DJ Nyk;Sachin-Jigar;Altamash Faridi;Varun Jain",2024-05-02,218500,33,false,21lhygv42hmwomcbrhjtpz7da,2024-06-04T01:29:34Z,"lo-fi,gujarati pop,bollywood,hindi pop,desi,gujarati garba,sufi,desi pop","Saregama India Ltd",0.739,0.553,7,-6.852,0,0.0374,0.0163,0.655,0.659,0.619,119.981,4
spotify:track:7op63Sg1b1N0DBVDrFN7rQ,"Phir Aur Kya Chahiye - DJ Nyk Remix","Phir Aur Kya Chahiye - DJ Nyk Remix","DJ Nyk;Arijit Singh;Sachin-Jigar",2024-03-26,250169,28,false,21lhygv42hmwomcbrhjtpz7da,2024-06-04T01:29:34Z,"lo-fi,hindi pop,bollywood,desi,bangla pop,gujarati pop,gujarati garba","Saregama India Ltd",0.709,0.629,4,-7.555,1,0.0336,0.151,0.0218,0.218,0.347,118.003,4
spotify:track:66lFI8pFRmC5SdFcOKJTj6,"Pehle Bhi Main Remix","Pehle Bhi Main Remix","Vishal Mishra;Raj Shekhar;Dj Chetas;DJ Nyk;Designiter",2024-03-20,236250,43,false,21lhygv42hmwomcbrhjtpz7da,2024-06-04T01:29:34Z,"bollywood,hindi pop,desi,gujarati garba,lo-fi","T-Series",0.618,0.769,10,-6.115,0,0.0532,0.108,0.182,0.0896,0.304,128.039,4
spotify:track:2kXgHvTF9tmfNeVs0pFC41,"New York Giddha","New York Giddha","Kahani;HARJI",2023-07-14,313548,0,false,21lhygv42hmwomcbrhjtpz7da,2024-06-04T01:29:58Z,"tribal house","Indo Warehouse",0.808,0.908,11,-8.663,0,0.0555,0.00567,0.833,0.0475,0.401,123.995,4
spotify:track:0rPfRc5hOcGdck2RFIonlt,"Habibi","Habibi","Fake Tattoos",2024-02-08,328330,4,false,21lhygv42hmwomcbrhjtpz7da,2024-06-08T17:20:59Z,"","Golden Moon Recordings",0.715,0.925,0,-5.691,1,0.0343,0.0176,0.731,0.0959,0.813,125.018,4
spotify:track:76e8tdcN8f4FXNp9MS1Geh,"Dum Maro Dum (Reprise)","Raag-Na-Rock","Rusha & Blizza;Asha Bhosle",2023-03-23,241879,34,false,21lhygv42hmwomcbrhjtpz7da,2024-07-29T17:28:40Z,"indian indie,hindi indie,ghazal,marathi pop,bangla pop,bollywood,hindi pop","Saregama",0.532,0.462,5,-15.92,0,0.0463,0.0603,0.827,0.141,0.138,127.888,4
spotify:track:3KcW7MaiNKwqYdA80rqyOg,"Tose Naina - Kahani Remix","Tose Naina (Kahani Remix)","makaan;Kahani",2024-07-19,278400,0,false,21lhygv42hmwomcbrhjtpz7da,2024-08-11T00:45:46Z,"","Dukaan Records",0.605,0.753,1,-8.819,1,0.0311,0.0000433,0.543,0.105,0.196,124.998,4
spotify:track:6TueKjg54mwvWqF7YT94TS,"Purple Sunset - Fake Tattoos Remix","Indian Roadtrip (Remixes)","Aatma;Fake Tattoos",2024-03-08,201937,22,false,21lhygv42hmwomcbrhjtpz7da,2024-10-24T03:54:48Z,"","Music High Court",0.61,0.767,5,-7.062,1,0.0312,0.00765,0.591,0.321,0.166,126.004,4
spotify:track:2rqmUnkaEdgDO4fGDm7npg,"Asoon - Whoja Vu Techno Edit","Asoon (Whoja Vu Techno Edit)","Whoja Vu",2023-03-03,387840,3,false,21lhygv42hmwomcbrhjtpz7da,2024-10-24T04:42:25Z,"","Asura Collective",0.646,0.759,4,-12.309,0,0.0451,0.403,0.821,0.656,0.0386,125,4
spotify:track:3kBnE4uoQPT7BfWkeNjH6J,"Disco Darling","Disco Darling","Ek Shijo;Whoja Vu",2021-01-22,205334,4,false,21lhygv42hmwomcbrhjtpz7da,2024-10-24T04:42:25Z,"hindi indie,indian indie","Kitty Karma Records",0.801,0.468,10,-13.776,1,0.0401,0.0265,0.0136,0.0593,0.516,115.974,4
