Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:68Dni7IE4VyPkTOH9mRWHr,"No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292799,89,true,22nfklp6e2bdvfz6yfb4e5zdy,2022-01-09T13:30:37Z,"rap","Roc Nation Records LLC",0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
spotify:track:3UOuBNEin5peSRqdzvlnWM,"Still D.R.E.","2001","Dr. Dre;Snoop Dogg",1999-11-16,270666,6,true,22nfklp6e2bdvfz6yfb4e5zdy,2022-01-09T13:30:37Z,"old school hip hop,g-funk,gangster rap,west coast hip hop,hip hop,rap","Aftermath",0.814,0.781,11,-3.33,1,0.233,0.17,0.000518,0.052,0.536,93.445,4
spotify:track:2JvzF1RMd7lE3KmFlsyZD8,"MIDDLE CHILD","MIDDLE CHILD","J. Cole",2019-01-23,213593,80,true,22nfklp6e2bdvfz6yfb4e5zdy,2022-01-09T13:30:37Z,"rap","Dreamville, Inc., Under exclusive license to Roc Nation Records",0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,4
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,"The Box","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,196652,85,true,22nfklp6e2bdvfz6yfb4e5zdy,2022-01-09T13:30:37Z,"melodic rap","Atlantic Records",0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,4
spotify:track:7wdzLe2Gsx1RGqbvYZHASz,"i","i","Kendrick Lamar",2014-09-23,231933,70,true,22nfklp6e2bdvfz6yfb4e5zdy,2022-01-09T13:30:37Z,"hip hop,west coast hip hop","Aftermath",0.755,0.884,10,-5.296,0,0.0638,0.0208,0.00000297,0.248,0.897,121.927,4
